hts_code,hts_digits,hts_8digit,hts_10digit,list_name,chapter_99_code,rate,effective_start,status,source_pdf
0604.20.00,6042000,6042000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0604.90.10,6049010,6049010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0604.90.30,6049030,6049030,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0604.90.60,6049060,6049060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0701.10.00,7011000,7011000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0701.90.10,7019010,7019010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0701.90.50,7019050,7019050,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0702.00.20,7020020,7020020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0702.00.40,7020040,7020040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0702.00.60,7020060,7020060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0704.20.00,7042000,7042000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.11.20,7051120,7051120,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.11.40,7051140,7051140,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.19.20,7051920,7051920,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.19.40,7051940,7051940,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.21.00,7052100,7052100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0705.29.00,7052900,7052900,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0707.00.20,7070020,7070020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0707.00.40,7070040,7070040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0707.00.60,7070060,7070060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0708.20.10,7082010,7082010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0708.90.05,7089005,7089005,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0708.90.25,7089025,7089025,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0708.90.30,7089030,7089030,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.20.10,7092010,7092010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.20.90,7092090,7092090,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.30.20,7093020,7093020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.30.40,7093040,7093040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.70.00,7097000,7097000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.91.00,7099100,7099100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.92.00,7099200,7099200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.93.10,7099310,7099310,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0709.93.30,7099330,7099330,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0710.29.15,7102915,7102915,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0710.80.60,7108060,7108060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0710.80.85,7108085,7108085,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.20.18,7112018,7112018,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.20.28,7112028,7112028,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.20.38,7112038,7112038,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.20.40,7112040,7112040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.59.90,7115990,7115990,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0711.90.30,7119030,7119030,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0713.34.10,7133410,7133410,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0713.60.10,7136010,7136010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0714.10.10,7141010,7141010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0714.30.50,7143050,7143050,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0801.12.00,8011200,8011200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0801.21.00,8012100,8012100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0801.22.00,8012200,8012200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.21.00,8022100,8022100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.61.00,8026100,8026100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.70.10,8027010,8027010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.70.20,8027020,8027020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.80.10,8028010,8028010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.90.20,8029020,8029020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0802.90.98,8029098,8029098,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0803.10.10,8031010,8031010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0804.40.00,8044000,8044000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.40.40,8054040,8054040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.40.60,8054060,8054060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.40.80,8054080,8054080,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.50.20,8055020,8055020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.50.30,8055030,8055030,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.50.40,8055040,8055040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0805.90.01,8059001,8059001,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0806.10.20,8061020,8061020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0806.10.40,8061040,8061040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0806.10.60,8061060,8061060,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.11.30,8071130,8071130,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.11.40,8071140,8071140,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.10,8071910,8071910,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.20,8071920,8071920,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.50,8071950,8071950,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.60,8071960,8071960,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.70,8071970,8071970,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.19.80,8071980,8071980,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0807.20.00,8072000,8072000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0809.10.00,8091000,8091000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0809.21.00,8092100,8092100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0809.40.20,8094020,8094020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0809.40.40,8094040,8094040,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0810.20.90,8102090,8102090,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0810.50.00,8105000,8105000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0810.60.00,8106000,8106000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0812.10.00,8121000,8121000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.11.00,9011100,9011100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.12.00,9011200,9011200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.21.00,9012100,9012100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.22.00,9012200,9012200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.90.10,9019010,9019010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0901.90.20,9019020,9019020,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.10.10,9021010,9021010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.10.90,9021090,9021090,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.20.10,9022010,9022010,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.20.90,9022090,9022090,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.30.00,9023000,9023000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0902.40.00,9024000,9024000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0903.00.00,9030000,9030000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.11.00,9041100,9041100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.12.00,9041200,9041200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.21.20,9042120,9042120,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.21.40,9042140,9042140,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.21.60,9042160,9042160,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.21.80,9042180,9042180,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.22.20,9042220,9042220,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.22.40,9042240,9042240,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.22.73,9042273,9042273,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.22.76,9042276,9042276,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0904.22.80,9042280,9042280,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0905.10.00,9051000,9051000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0905.20.00,9052000,9052000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0906.11.00,9061100,9061100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0906.19.00,9061900,9061900,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0906.20.00,9062000,9062000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0907.10.00,9071000,9071000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0907.20.00,9072000,9072000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.11.00,9081100,9081100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.12.00,9081200,9081200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.21.00,9082100,9082100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.22.20,9082220,9082220,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.22.40,9082240,9082240,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.31.00,9083100,9083100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0908.32.00,9083200,9083200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.21.00,9092100,9092100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.22.00,9092200,9092200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.31.00,9093100,9093100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.32.00,9093200,9093200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.61.00,9096100,9096100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0909.62.00,9096200,9096200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.11.00,9101100,9101100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.12.00,9101200,9101200,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.20.00,9102000,9102000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.30.00,9103000,9103000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.91.00,9109100,9109100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.05,9109905,9109905,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.06,9109906,9109906,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.07,9109907,9109907,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.10,9109910,9109910,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.20,9109920,9109920,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.40,9109940,9109940,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.50,9109950,9109950,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
0910.99.60,9109960,9109960,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1001.19.00,10011900,10011900,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1001.91.00,10019100,10019100,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1002.10.00,10021000,10021000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1002.90.00,10029000,10029000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1005.10.00,10051000,10051000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1006.10.00,10061000,10061000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
1008.40.00,10084000,10084000,,list_4A,9903.88.15,0.075,2020-02-14,active,FR-2019-08-20_2019-17865_List4A_4B_notice.pdf
